mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,override_action,reason_code,human_note,review_status
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,02_coal_products,ESTO,16.05 Non-specified others,02.07 Coal tar,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,07_petroleum_products_unallocated,ESTO,16.05 Non-specified others,07.99 PetProd nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,07_x_jet_fuel,ESTO,16.05 Non-specified others,07.04 Gasoline type jet fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,07_x_other_petroleum_products,ESTO,16.05 Non-specified others,07.16 Petroleum coke,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,16_08_other_liquid_biofuels,ESTO,16.05 Non-specified others,16.08 Other liquid biofuels,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_05_nonspecified_others,16_09_other_sources,ESTO,16.05 Non-specified others,16.09 Other sources,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_other_sector,08_02_lng,ESTO,16 Other sector,08.02 LNG,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,16_other_sector,16_x_hydrogen,ESTO,16 Other sector,16.12 Hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,01_coal_unallocated,ESTO,17 Non-energy use,01.99 Coal nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,02_coal_products,ESTO,17 Non-energy use,02.02 Gas coke,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,02_coal_products,ESTO,17 Non-energy use,02.06 Patent fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,06_x_other_hydrocarbons,ESTO,17 Non-energy use,06.05 Other hydrocarbons,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,07_petroleum_products_unallocated,ESTO,17 Non-energy use,07.99 PetProd nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,15_01_fuelwood_and_woodwaste,ESTO,17 Non-energy use,15.01 Fuelwood & woodwaste,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,15_02_bagasse,ESTO,17 Non-energy use,15.02 Bagasse,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,15_03_charcoal,ESTO,17 Non-energy use,15.03 Charcoal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,15_04_black_liquor,ESTO,17 Non-energy use,15.04 Black liquor,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,15_05_other_biomass,ESTO,17 Non-energy use,15.05 Other biomass,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_01_biogas,ESTO,17 Non-energy use,16.01 Biogas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_02_industrial_waste,ESTO,17 Non-energy use,16.02 Industrial waste,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_03_municipal_solid_waste_renewable,ESTO,17 Non-energy use,16.03 Municipal solid waste (renewable),include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_04_municipal_solid_waste_nonrenewable,ESTO,17 Non-energy use,16.04 Municipal solid waste (non-renewable),include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_05_biogasoline,ESTO,17 Non-energy use,16.05 Biogasoline,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_06_biodiesel,ESTO,17 Non-energy use,16.06 Biodiesel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_07_bio_jet_kerosene,ESTO,17 Non-energy use,16.07 Bio jet kerosene,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_08_other_liquid_biofuels,ESTO,17 Non-energy use,16.08 Other liquid biofuels,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_09_other_sources,ESTO,17 Non-energy use,16.09 Other sources,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,17_nonenergy_use,16_x_hydrogen,ESTO,17 Non-energy use,16.12 Hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,01_05_lignite,ESTO,18.03 AP electricity plants,01.05 Lignite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,01_x_thermal_coal,ESTO,18.03 AP electricity plants,01.03 Sub-bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,02_coal_products,ESTO,18.01 MAP electricity plants,02.06 Patent fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,02_coal_products,ESTO,18.01 MAP electricity plants,02.08 BKB/PB,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,02_coal_products,ESTO,18.02 MAP CHP plants,02.01 Coke oven coke,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,02_coal_products,ESTO,18.02 MAP CHP plants,02.03 Coke oven gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,02_coal_products,ESTO,18.02 MAP CHP plants,02.06 Patent fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,02_coal_products,ESTO,18.03 AP electricity plants,02.07 Coal tar,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,06_01_crude_oil,ESTO,18.02 MAP CHP plants,06.01 Crude oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,06_01_crude_oil,ESTO,18.03 AP electricity plants,06.01 Crude oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,06_02_natural_gas_liquids,ESTO,18.03 AP electricity plants,06.02 Natural gas liquids,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,07_09_lpg,ESTO,18.02 MAP CHP plants,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,07_x_jet_fuel,ESTO,18.02 MAP CHP plants,07.05 Kerosene type jet fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,09_nuclear,ESTO,18.03 AP electricity plants,09 Nuclear,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,12_x_other_solar,ESTO,18.03 AP electricity plants,12.99 Solar nonspecified,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,15_05_other_biomass,ESTO,18.03 AP electricity plants,15.05 Other biomass,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,16_08_other_liquid_biofuels,ESTO,18.02 MAP CHP plants,16.08 Other liquid biofuels,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,16_08_other_liquid_biofuels,ESTO,18.03 AP electricity plants,16.08 Other liquid biofuels,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,16_x_ammonia,ESTO,18.01 MAP electricity plants,16.10 Ammonia,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,16_x_ammonia,ESTO,18.02 MAP CHP plants,16.10 Ammonia,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,16_x_hydrogen,ESTO,18.01 MAP electricity plants,16.12 Hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_01_electricity_plants,18_heat,ESTO,18.02 MAP CHP plants,18 Heat,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_02_chp_plants,01_x_thermal_coal,ESTO,18.04 AP CHP plants,01.04 Anthracite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_02_chp_plants,02_coal_products,ESTO,18.04 AP CHP plants,02.01 Coke oven coke,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_02_chp_plants,02_coal_products,ESTO,18.04 AP CHP plants,02.06 Patent fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_electricity_output_in_gwh,16_x_ammonia,ESTO,18 Electricity output in GWh,16.10 Ammonia,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,18_electricity_output_in_gwh,16_x_hydrogen,ESTO,18 Electricity output in GWh,16.12 Hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,01_coal_unallocated,ESTO,19.03 AP CHP plants,01.99 Coal nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,01_x_thermal_coal,ESTO,19.03 AP CHP plants,01.03 Sub-bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,06_crude_oil_and_ngl_unallocated,ESTO,19.01 MAP CHP plants,06.05 Other hydrocarbons,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,07_06_kerosene,ESTO,19.03 AP CHP plants,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,07_10_refinery_gas_not_liquefied,ESTO,19.03 AP CHP plants,07.10 Refinery gas (not liquefied),exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,07_petroleum_products_unallocated,ESTO,19.03 AP CHP plants,07.99 PetProd nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,08_gas_unallocated,ESTO,19.03 AP CHP plants,08.99 Gas nonspecified,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,16_others_unallocated,ESTO,19.01 MAP CHP plants,16.09 Other sources,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_01_chp_plants,16_x_ammonia,ESTO,19.01 MAP CHP plants,16.10 Ammonia,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_02_heat_plants,01_x_thermal_coal,ESTO,19.04 AP heat plants,01.02 Other bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
ninth_to_esto,BOTH,NINTH,19_02_heat_plants,06_crude_oil_and_ngl_unallocated,ESTO,19.02 MAP heat plants,06.05 Other hydrocarbons,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
