mapping_name,comparison_scope,source_system,source_product,target_system,target_product,relationship_semantics,notes
ninth_to_esto,BOTH,NINTH,06_02_natural_gas_liquids,ESTO,06.02 Natural gas liquids,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,06_x_other_hydrocarbons,ESTO,06.03 Refinery feedstocks,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,06_x_other_hydrocarbons,ESTO,06.04 Additives/ oxygenates,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,06_x_other_hydrocarbons,ESTO,06.05 Other hydrocarbons,many_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_01_motor_gasoline,ESTO,07.01 Motor gasoline,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_02_aviation_gasoline,ESTO,07.02 Aviation gasoline,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_03_naphtha,ESTO,07.03 Naphtha,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_06_kerosene,ESTO,07.06 Kerosene,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_07_gas_diesel_oil,ESTO,07.07 Gas/diesel oil,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_08_fuel_oil,ESTO,07.08 Fuel oil,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_09_lpg,ESTO,07.09 LPG,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_10_refinery_gas_not_liquefied,ESTO,07.10 Refinery gas (not liquefied),one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_11_ethane,ESTO,07.11 Ethane,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_petroleum_products_unallocated,ESTO,07.99 PetProd nonspecified,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_jet_fuel,ESTO,07.04 Gasoline type jet fuel,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_jet_fuel,ESTO,07.05 Kerosene type jet fuel,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_other_petroleum_products,ESTO,07.12 White spirit SBP,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_other_petroleum_products,ESTO,07.13 Lubricants,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_other_petroleum_products,ESTO,07.14 Bitumen,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_other_petroleum_products,ESTO,07.15 Paraffin waxes,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_other_petroleum_products,ESTO,07.16 Petroleum coke,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,07_x_other_petroleum_products,ESTO,07.17 Other products,one_to_many,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,08_01_natural_gas,ESTO,08.01 Natural gas,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,08_02_lng,ESTO,08.02 LNG,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,08_03_gas_works_gas,ESTO,08.03 Gas works gas,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,08_gas_unallocated,ESTO,08.99 Gas nonspecified,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,09_nuclear,ESTO,09 Nuclear,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,10_hydro,ESTO,10 Hydro,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,11_geothermal,ESTO,11 Geothermal,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,12_01_of_which_photovoltaics,ESTO,12.01 of which: Photovoltaics,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,12_solar_unallocated,ESTO,12.99 Solar nonspecified,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,12_x_other_solar,ESTO,12.99 Solar nonspecified,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,13_tide_wave_ocean,ESTO,"13 Tide, wave, ocean",one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,14_wind,ESTO,14 Wind,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,15_01_fuelwood_and_woodwaste,ESTO,15.01 Fuelwood & woodwaste,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,15_02_bagasse,ESTO,15.02 Bagasse,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,15_03_charcoal,ESTO,15.03 Charcoal,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,15_04_black_liquor,ESTO,15.04 Black liquor,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,15_05_other_biomass,ESTO,15.05 Other biomass,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,15_solid_biomass_unallocated,ESTO,15.05 Other biomass,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_01_biogas,ESTO,16.01 Biogas,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_02_industrial_waste,ESTO,16.02 Industrial waste,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_03_municipal_solid_waste_renewable,ESTO,16.03 Municipal solid waste (renewable),one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_04_municipal_solid_waste_nonrenewable,ESTO,16.04 Municipal solid waste (non-renewable),one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_05_biogasoline,ESTO,16.05 Biogasoline,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_06_biodiesel,ESTO,16.06 Biodiesel,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_07_bio_jet_kerosene,ESTO,16.07 Bio jet kerosene,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_08_other_liquid_biofuels,ESTO,16.08 Other liquid biofuels,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_09_other_sources,ESTO,16.09 Other sources,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_others_unallocated,ESTO,16.09 Other sources,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_x_ammonia,ESTO,16.10 Ammonia,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_x_efuel,ESTO,16.11 E-fuel,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,16_x_hydrogen,ESTO,16.12 Hydrogen,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,17_electricity,ESTO,17 Electricity,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,17_x_green_electricity,ESTO,17 Electricity,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,18_heat,ESTO,18 Heat,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,03_peat,ESTO,03 Peat,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,04_peat_products,ESTO,04 Peat products,one_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,BOTH,NINTH,06_crude_oil_and_ngl_unallocated,ESTO,06.05 Other hydrocarbons,many_to_one,Derived from active reviewed pair mappings; prototype only.
ninth_to_esto,ESTO_EXTENDED,NINTH,17_electricity,ESTO,17 Electricity,one_to_one,Derived from active reviewed pair mappings; prototype only.
