mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,relationship_status,target_pair_registry_status
leap_to_esto,BOTH,LEAP,Buildings/Services,Charcoal,ESTO,16.01 Commercial and public services,15.03 Charcoal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Coal tar,ESTO,16.01 Commercial and public services,02.06 Patent fuel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Coal tar,ESTO,16.01 Commercial and public services,02.07 Coal tar,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Coke oven coke,ESTO,16.01 Commercial and public services,01.05 Lignite,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Coke oven coke,ESTO,16.01 Commercial and public services,02.01 Coke oven coke,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Coke oven gas,ESTO,16.01 Commercial and public services,02.01 Coke oven coke,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Coke oven gas,ESTO,16.01 Commercial and public services,02.03 Coke oven gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Electricity,ESTO,16.01 Commercial and public services,17 Electricity,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Fuel oil,ESTO,16.01 Commercial and public services,07.07 Gas/diesel oil,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Fuel oil,ESTO,16.01 Commercial and public services,07.08 Fuel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Fuelwood and woodwaste,ESTO,16.01 Commercial and public services,12.99 Solar nonspecified,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Fuelwood and woodwaste,ESTO,16.01 Commercial and public services,15.01 Fuelwood & woodwaste,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Gas and diesel oil,ESTO,16.01 Commercial and public services,07.06 Kerosene,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Gas and diesel oil,ESTO,16.01 Commercial and public services,07.07 Gas/diesel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Gas works gas,ESTO,16.01 Commercial and public services,08.01 Natural gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Gas works gas,ESTO,16.01 Commercial and public services,08.03 Gas works gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Geothermal,ESTO,16.01 Commercial and public services,08.03 Gas works gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Geothermal,ESTO,16.01 Commercial and public services,11 Geothermal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Heat,ESTO,16.01 Commercial and public services,17 Electricity,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Heat,ESTO,16.01 Commercial and public services,18 Heat,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Hydrogen,ESTO,16.01 Commercial and public services,16.06 Biodiesel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Hydrogen,ESTO,16.01 Commercial and public services,16.12 Hydrogen,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Buildings/Services,Industrial waste,ESTO,16.01 Commercial and public services,16.01 Biogas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Industrial waste,ESTO,16.01 Commercial and public services,16.02 Industrial waste,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Kerosene,ESTO,16.01 Commercial and public services,07.05 Kerosene type jet fuel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Kerosene,ESTO,16.01 Commercial and public services,07.06 Kerosene,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Kerosene type jet fuel,ESTO,16.01 Commercial and public services,07.02 Aviation gasoline,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Kerosene type jet fuel,ESTO,16.01 Commercial and public services,07.05 Kerosene type jet fuel,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,LPG,ESTO,16.01 Commercial and public services,07.08 Fuel oil,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,LPG,ESTO,16.01 Commercial and public services,07.09 LPG,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Lignite,ESTO,16.01 Commercial and public services,01.04 Anthracite,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Lignite,ESTO,16.01 Commercial and public services,01.05 Lignite,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Motor gasoline,ESTO,16.01 Commercial and public services,02.08 BKB/PB,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Motor gasoline,ESTO,16.01 Commercial and public services,07.01 Motor gasoline,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Municipal solid waste non renewable,ESTO,16.01 Commercial and public services,16.03 Municipal solid waste (renewable),extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Municipal solid waste non renewable,ESTO,16.01 Commercial and public services,16.04 Municipal solid waste (non-renewable),exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Municipal solid waste renewable,ESTO,16.01 Commercial and public services,16.02 Industrial waste,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Municipal solid waste renewable,ESTO,16.01 Commercial and public services,16.03 Municipal solid waste (renewable),exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Natural gas,ESTO,16.01 Commercial and public services,07.09 LPG,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Natural gas,ESTO,16.01 Commercial and public services,08.01 Natural gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Other biomass,ESTO,16.01 Commercial and public services,15.03 Charcoal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Other biomass,ESTO,16.01 Commercial and public services,15.05 Other biomass,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Other bituminous coal,ESTO,16.01 Commercial and public services,01.02 Other bituminous coal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Other recovered gases,ESTO,16.01 Commercial and public services,02.04 Blast furnace gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Other recovered gases,ESTO,16.01 Commercial and public services,02.05 Other recovered gases,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Patent fuel,ESTO,16.01 Commercial and public services,02.05 Other recovered gases,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Patent fuel,ESTO,16.01 Commercial and public services,02.06 Patent fuel,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Solar nonspecified,ESTO,16.01 Commercial and public services,11 Geothermal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Solar nonspecified,ESTO,16.01 Commercial and public services,12.99 Solar nonspecified,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Sub bituminous coal,ESTO,16.01 Commercial and public services,01.02 Other bituminous coal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services,Sub bituminous coal,ESTO,16.01 Commercial and public services,01.03 Sub-bituminous coal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Anthracite,ESTO,16.01.01 Datacentres,01.04 Anthracite,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Aviation gasoline,ESTO,16.01.01 Datacentres,07.02 Aviation gasoline,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,BKB and PB,ESTO,16.01.01 Datacentres,02.08 BKB/PB,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Biodiesel,ESTO,16.01.01 Datacentres,16.06 Biodiesel,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Biogas,ESTO,16.01.01 Datacentres,16.01 Biogas,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Biogasoline,ESTO,16.01.01 Datacentres,16.05 Biogasoline,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Blast furnace gas,ESTO,16.01.01 Datacentres,02.04 Blast furnace gas,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Charcoal,ESTO,16.01.01 Datacentres,15.03 Charcoal,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Coal tar,ESTO,16.01.01 Datacentres,02.07 Coal tar,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Coke oven coke,ESTO,16.01.01 Datacentres,02.01 Coke oven coke,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Coke oven gas,ESTO,16.01.01 Datacentres,02.03 Coke oven gas,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Electricity,ESTO,16.01.01 Datacentres,17 Electricity,current_relationship_not_compiled,zero_only
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Fuel oil,ESTO,16.01.01 Datacentres,07.08 Fuel oil,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Fuelwood and woodwaste,ESTO,16.01.01 Datacentres,15.01 Fuelwood & woodwaste,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Gas and diesel oil,ESTO,16.01.01 Datacentres,07.07 Gas/diesel oil,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Gas works gas,ESTO,16.01.01 Datacentres,08.03 Gas works gas,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Geothermal,ESTO,16.01.01 Datacentres,11 Geothermal,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Heat,ESTO,16.01.01 Datacentres,18 Heat,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Hydrogen,ESTO,16.01.01 Datacentres,16.12 Hydrogen,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Industrial waste,ESTO,16.01.01 Datacentres,16.02 Industrial waste,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Kerosene,ESTO,16.01.01 Datacentres,07.06 Kerosene,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Kerosene type jet fuel,ESTO,16.01.01 Datacentres,07.05 Kerosene type jet fuel,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,LPG,ESTO,16.01.01 Datacentres,07.09 LPG,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Lignite,ESTO,16.01.01 Datacentres,01.05 Lignite,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Motor gasoline,ESTO,16.01.01 Datacentres,07.01 Motor gasoline,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Municipal solid waste non renewable,ESTO,16.01.01 Datacentres,16.04 Municipal solid waste (non-renewable),current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Municipal solid waste renewable,ESTO,16.01.01 Datacentres,16.03 Municipal solid waste (renewable),current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Natural gas,ESTO,16.01.01 Datacentres,08.01 Natural gas,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Other biomass,ESTO,16.01.01 Datacentres,15.05 Other biomass,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Other bituminous coal,ESTO,16.01.01 Datacentres,01.02 Other bituminous coal,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Other recovered gases,ESTO,16.01.01 Datacentres,02.05 Other recovered gases,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Patent fuel,ESTO,16.01.01 Datacentres,02.06 Patent fuel,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Solar nonspecified,ESTO,16.01.01 Datacentres,12.99 Solar nonspecified,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Sub bituminous coal,ESTO,16.01.01 Datacentres,01.03 Sub-bituminous coal,current_relationship_not_compiled,absent
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Anthracite,ESTO,16.01.99 Commercial and public services unallocated,01.03 Sub-bituminous coal,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Anthracite,ESTO,16.01.99 Commercial and public services unallocated,01.04 Anthracite,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Aviation gasoline,ESTO,16.01.99 Commercial and public services unallocated,07.01 Motor gasoline,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Aviation gasoline,ESTO,16.01.99 Commercial and public services unallocated,07.02 Aviation gasoline,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,BKB and PB,ESTO,16.01.99 Commercial and public services unallocated,02.07 Coal tar,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,BKB and PB,ESTO,16.01.99 Commercial and public services unallocated,02.08 BKB/PB,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Biodiesel,ESTO,16.01.99 Commercial and public services unallocated,16.05 Biogasoline,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Biodiesel,ESTO,16.01.99 Commercial and public services unallocated,16.06 Biodiesel,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Biogas,ESTO,16.01.99 Commercial and public services unallocated,15.05 Other biomass,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Biogas,ESTO,16.01.99 Commercial and public services unallocated,16.01 Biogas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Biogasoline,ESTO,16.01.99 Commercial and public services unallocated,16.04 Municipal solid waste (non-renewable),extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Biogasoline,ESTO,16.01.99 Commercial and public services unallocated,16.05 Biogasoline,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Blast furnace gas,ESTO,16.01.99 Commercial and public services unallocated,02.03 Coke oven gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Blast furnace gas,ESTO,16.01.99 Commercial and public services unallocated,02.04 Blast furnace gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Charcoal,ESTO,16.01.99 Commercial and public services unallocated,15.01 Fuelwood & woodwaste,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Charcoal,ESTO,16.01.99 Commercial and public services unallocated,15.03 Charcoal,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Coal tar,ESTO,16.01.99 Commercial and public services unallocated,02.06 Patent fuel,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Coal tar,ESTO,16.01.99 Commercial and public services unallocated,02.07 Coal tar,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Coke oven coke,ESTO,16.01.99 Commercial and public services unallocated,01.05 Lignite,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Coke oven coke,ESTO,16.01.99 Commercial and public services unallocated,02.01 Coke oven coke,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Coke oven gas,ESTO,16.01.99 Commercial and public services unallocated,02.01 Coke oven coke,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Coke oven gas,ESTO,16.01.99 Commercial and public services unallocated,02.03 Coke oven gas,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Electricity,ESTO,16.01.99 Commercial and public services unallocated,17 Electricity,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Fuel oil,ESTO,16.01.99 Commercial and public services unallocated,07.07 Gas/diesel oil,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Fuel oil,ESTO,16.01.99 Commercial and public services unallocated,07.08 Fuel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Fuelwood and woodwaste,ESTO,16.01.99 Commercial and public services unallocated,12.99 Solar nonspecified,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Fuelwood and woodwaste,ESTO,16.01.99 Commercial and public services unallocated,15.01 Fuelwood & woodwaste,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Gas and diesel oil,ESTO,16.01.99 Commercial and public services unallocated,07.06 Kerosene,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Gas and diesel oil,ESTO,16.01.99 Commercial and public services unallocated,07.07 Gas/diesel oil,exact_relationship_match,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Gas works gas,ESTO,16.01.99 Commercial and public services unallocated,08.01 Natural gas,extra_factorised_relationship,data_valid
leap_to_esto,BOTH,LEAP,Buildings/Services/Educational,Gas works gas,ESTO,16.01.99 Commercial and public services unallocated,08.03 Gas works gas,exact_relationship_match,data_valid
