flows,products,is_subtotal,structural_origin,structural_rule_ids,structural_parent_flow,structural_parent_product,rollup_modes,rollup_group_ids
14.03 Manufacturing,07.13 Lubricants,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,07.14 Bitumen,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,07.15 Paraffin waxes,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,07.16 Petroleum coke,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,07.17 Other products,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,07.99 PetProd nonspecified,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,08.01 Natural gas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,08.03 Gas works gas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,11 Geothermal,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,12.99 Solar nonspecified,True,active_mapping,leap_combined_esto,14 Industry sector,,,
14.03 Manufacturing,15.01 Fuelwood & woodwaste,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,15.02 Bagasse,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,15.03 Charcoal,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,15.04 Black liquor,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,15.05 Other biomass,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.01 Biogas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.02 Industrial waste,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.03 Municipal solid waste (renewable),True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.04 Municipal solid waste (non-renewable),True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.05 Biogasoline,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.06 Biodiesel,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.07 Bio jet kerosene,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.08 Other liquid biofuels,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.09 Other sources,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,16.12 Hydrogen,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,17 Electricity,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03 Manufacturing,18 Heat,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14 Industry sector,,,
14.03.01 Iron and steel,01.01 Coking coal,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,01.02 Other bituminous coal,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,01.03 Sub-bituminous coal,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,01.04 Anthracite,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,01.99 Coal nonspecified,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.01 Coke oven coke,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.02 Gas coke,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.03 Coke oven gas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.04 Blast furnace gas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.05 Other recovered gases,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.06 Patent fuel,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.07 Coal tar,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,02.08 BKB/PB,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,06.01 Crude oil,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.01 Motor gasoline,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.04 Gasoline type jet fuel,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.05 Kerosene type jet fuel,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.06 Kerosene,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.07 Gas/diesel oil,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.08 Fuel oil,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.09 LPG,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.10 Refinery gas (not liquefied),True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.12 White spirit SBP,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.15 Paraffin waxes,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.16 Petroleum coke,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.17 Other products,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,07.99 PetProd nonspecified,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,08.01 Natural gas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,08.03 Gas works gas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,15.01 Fuelwood & woodwaste,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,15.02 Bagasse,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,15.03 Charcoal,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,15.04 Black liquor,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,15.05 Other biomass,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.01 Biogas,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.02 Industrial waste,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.03 Municipal solid waste (renewable),True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.04 Municipal solid waste (non-renewable),True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.05 Biogasoline,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.06 Biodiesel,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.07 Bio jet kerosene,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.08 Other liquid biofuels,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.09 Other sources,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.10 Ammonia,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.11 E-fuel,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,16.12 Hydrogen,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,17 Electricity,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01 Iron and steel,18 Heat,True,active_mapping,leap_combined_esto|ninth_pairs_to_esto_pairs,14.03 Manufacturing,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,01.01 Coking coal,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,01.02 Other bituminous coal,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,01.03 Sub-bituminous coal,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,01.04 Anthracite,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,02.01 Coke oven coke,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,02.03 Coke oven gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,02.04 Blast furnace gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,02.05 Other recovered gases,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,02.07 Coal tar,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,02.08 BKB/PB,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.01 Motor gasoline,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.05 Kerosene type jet fuel,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.06 Kerosene,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.07 Gas/diesel oil,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.08 Fuel oil,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.09 LPG,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.10 Refinery gas (not liquefied),False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.12 White spirit SBP,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.16 Petroleum coke,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,07.17 Other products,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,08.01 Natural gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,08.03 Gas works gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,15.05 Other biomass,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,16.01 Biogas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,16.02 Industrial waste,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,16.06 Biodiesel,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,17 Electricity,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.01 Blast Furnace Basic Oxygen Furnace,18 Heat,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.01 Motor gasoline,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.05 Kerosene type jet fuel,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.06 Kerosene,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.07 Gas/diesel oil,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.08 Fuel oil,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.09 LPG,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.10 Refinery gas (not liquefied),False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.12 White spirit SBP,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,07.17 Other products,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,08.01 Natural gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,08.03 Gas works gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,15.05 Other biomass,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,16.01 Biogas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,16.02 Industrial waste,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,16.06 Biodiesel,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,16.12 Hydrogen,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,17 Electricity,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.02 Direct Reduced Iron Electric Arc Furnace,18 Heat,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.01 Motor gasoline,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.05 Kerosene type jet fuel,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.06 Kerosene,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.07 Gas/diesel oil,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.08 Fuel oil,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.09 LPG,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.10 Refinery gas (not liquefied),False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.12 White spirit SBP,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,07.17 Other products,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,08.01 Natural gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,08.03 Gas works gas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,15.05 Other biomass,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,16.01 Biogas,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,16.02 Industrial waste,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
14.03.01.03 Scrap Electric Arc Furnace,16.06 Biodiesel,False,active_mapping,leap_combined_esto,14.03.01 Iron and steel,,,
